No disposition,Date mutation,Nature mutation,Valeur fonciere,No voie,B/T/Q,Code voie,Voie,Code postal,Commune,Code departement,Code commune,Prefixe de section,Section,No plan,No Volume,1er lot,Surface Carrez du 1er lot,2eme lot,Surface Carrez du 2eme lot,3eme lot,Surface Carrez du 3eme lot,4eme lot,Surface Carrez du 4eme lot,5eme lot,Surface Carrez du 5eme lot,Nombre de lots,Code type local,Identifiant local,Surface reelle bati,Nombre pieces principales,Nature culture speciale,Surface terrain,Type de voie_AV,Type de voie_BD,Type de voie_CHE,Type de voie_CITE,Type de voie_FG,Type de voie_GR,Type de voie_PL,Type de voie_QUAI,Type de voie_RTE,Type de voie_RUE,Type de voie_SQ,Type de voie_VOIE,Type local_Dépendance,Type local_Local industriel. commercial ou assimilé,Type local_Maison,Nature culture_AG,Nature culture_BT,Nature culture_Inconnu,Nature culture_J,Nature culture_L,Nature culture_P,Nature culture_S,Nature culture_T,Nature culture_VE,Nature culture_VI
1,15/02/2024,Vente,"150000,00",8.0,G,173,DU COUDRAY LE BOURSIER,25000,BESANCON,25,56,,LZ,45,,12.0,,,,,,,,,,1,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1,15/02/2024,Vente,"150000,00",8.0,G,173,DU COUDRAY LE BOURSIER,25000,BESANCON,25,56,,LZ,45,,10.0,"43,33",,,,,,,,,1,2.0,,-0.004414111678300864,0.6013497238977152,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,9/2/24,Vente,"110500,00",23.0,B,3505,MARIA MONTESSORI,25000,BESANCON,25,56,,LZ,45,,51.0,,,,,,,,,,1,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1,9/2/24,Vente,"110500,00",23.0,B,3505,MARIA MONTESSORI,25000,BESANCON,25,56,,LZ,45,,6.0,"32,37",,,,,,,,,1,2.0,,-0.044168745691265256,-0.021979156575208856,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,28/02/2024,Vente,"43000,00",22.0,,4272,PROFESSEUR PAUL MILLERET,25000,BESANCON,25,56,,LY,148,,102.0,"18,00",,,,,,,,,1,4.0,,-0.09837961025439851,-0.645308037048133,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False,False,False,False
1,21/02/2024,Vente en l'état futur d'achèvement,"199500,00",10.0,A,1535,DENIS PAPIN,25000,BESANCON,25,56,,EZ,133,,68.0,,,,,,,,,,1,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1,21/02/2024,Vente en l'état futur d'achèvement,"199500,00",10.0,A,1535,DENIS PAPIN,25000,BESANCON,25,56,,EZ,133,,13.0,"64,00",,,,,,,,,1,2.0,,0.07148109871008569,1.2246786043706395,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,7/2/24,Vente,"250000,00",27.0,,2030,FONTAINE ARGENT,25000,BESANCON,25,56,,CV,427,,32.0,,,,,,,,,,1,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978525,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1,7/2/24,Vente,"250000,00",27.0,,2030,FONTAINE ARGENT,25000,BESANCON,25,56,,CV,427,,18.0,,64.0,"84,64",,,,,,,2,2.0,,0.14376225146093002,1.8480074848435637,,-0.0006982601324978525,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,7/2/24,Vente,"250000,00",27.0,,2030,FONTAINE ARGENT,25000,BESANCON,25,56,,CV,427,,18.0,,64.0,"84,64",,,,,,,2,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978525,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1,26/02/2024,Vente en l'état futur d'achèvement,"15000,00",16.0,,165,ANDREY,25000,BESANCON,25,56,,BM,124,,2110.0,,,,,,,,,,1,,,0.0006235630426947613,,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,26/02/2024,Vente en l'état futur d'achèvement,"6000,00",16.0,,165,ANDREY,25000,BESANCON,25,56,,BM,124,,2022.0,,,,,,,,,,1,,,0.0006235630426947613,,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,26/02/2024,Vente,"13500,00",2.0,,2160,FREDERIC BATAILLE,25000,BESANCON,25,56,,BH,68,,25.0,,,,,,,,,,1,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1,26/02/2024,Vente,"158700,00",2.0,,610,DE CANOT,25000,BESANCON,25,56,,IL,80,,112.0,"81,62",114.0,,92.0,,,,,,3,2.0,,0.1401481938233878,3.094665245789412,,-0.0006982601324978525,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,26/02/2024,Vente,"158700,00",2.0,,610,DE CANOT,25000,BESANCON,25,56,,IL,80,,112.0,"81,62",114.0,,92.0,,,,,,3,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978525,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1,26/02/2024,Vente,"158700,00",2.0,,610,DE CANOT,25000,BESANCON,25,56,,IL,80,,112.0,"81,62",114.0,,92.0,,,,,,3,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978525,False,False,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1,19/02/2024,Vente,"64500,00",4.0,,810,DES CHALETS,25000,BESANCON,25,56,,CW,201,,26.0,"30,86",,,,,,,,,1,2.0,,-0.04055468805372304,-0.021979156575208856,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,19/02/2024,Vente,"90000,00",26.0,,390,DE BELFORT,25000,BESANCON,25,56,,CV,29,,11.0,,12.0,,,,,,,,2,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1,19/02/2024,Vente,"90000,00",26.0,,390,DE BELFORT,25000,BESANCON,25,56,,CV,29,,11.0,,12.0,,,,,,,,2,2.0,,0.08232327162271234,1.2246786043706395,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,19/02/2024,Vente,"90000,00",8.0,,3110,DE LA LIBERTE,25000,BESANCON,25,56,,CV,61,,221.0,,,,,,,,,,1,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1,21/02/2024,Vente,"140000,00",1.0,A,5380,XAVIER MARMIER,25000,BESANCON,25,56,,DX,3,,203.0,,204.0,"74,07",,,,,,,2,2.0,,0.07870921398517013,1.8480074848435637,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,21/02/2024,Vente,"140000,00",1.0,A,5380,XAVIER MARMIER,25000,BESANCON,25,56,,DX,3,,203.0,,204.0,"74,07",,,,,,,2,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1,27/02/2024,Vente,"80000,00",9.0,,3670,DE L OBSERVATOIRE,25000,BESANCON,25,56,,HM,12,,125.0,,171.0,"56,49",,,,,,,2,2.0,,0.04618269524729018,1.2246786043706395,,-0.0006982601324978525,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,27/02/2024,Vente,"80000,00",9.0,,3670,DE L OBSERVATOIRE,25000,BESANCON,25,56,,HM,12,,125.0,,171.0,"56,49",,,,,,,2,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978525,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1,20/02/2024,Vente,"148000,00",5.0,,3940,DE LA PERNOTTE,25000,BESANCON,25,56,,CL,56,,164.0,,,,,,,,,,1,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1,20/02/2024,Vente,"148000,00",104.0,B,390,DE BELFORT,25000,BESANCON,25,56,,CL,56,,37.0,,53.0,"76,55",,,,,,,2,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1,20/02/2024,Vente,"148000,00",104.0,B,390,DE BELFORT,25000,BESANCON,25,56,,CL,56,,37.0,,53.0,"76,55",,,,,,,2,2.0,,0.15460442437355668,1.8480074848435637,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,26/02/2024,Vente en l'état futur d'achèvement,"6000,00",16.0,,165,ANDREY,25000,BESANCON,25,56,,BM,124,,2010.0,,,,,,,,,,1,,,0.0006235630426947613,,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,5/2/24,Vente,"67000,00",23.0,,3510,DE MONTJOUX,25000,BESANCON,25,56,,HW,63,,3.0,"39,14",,,,,,,,,1,2.0,,-0.08030932206668742,-0.021979156575208856,,-0.0006982601324978525,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,5/2/24,Vente,"67000,00",23.0,,3510,DE MONTJOUX,25000,BESANCON,25,56,,HW,63,,3.0,"39,14",,,,,,,,,1,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978525,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1,5/2/24,Vente,"236550,00",9.0,C,1040,CHARLES KRUG,25000,BESANCON,25,56,,CW,264,,19.0,,20.0,,,,,,,,2,2.0,,0.24856992294965435,0.6013497238977152,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,5/2/24,Vente,"236550,00",9.0,C,1040,CHARLES KRUG,25000,BESANCON,25,56,,CW,264,,8.0,,,,,,,,,,1,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1,5/2/24,Vente,"236550,00",9.0,C,1040,CHARLES KRUG,25000,BESANCON,25,56,,CW,264,,5.0,,,,,,,,,,1,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1,5/2/24,Vente,"141350,00",80.0,,1470,DES CRAS,25000,BESANCON,25,56,,BP,100,,201.0,,,,,,,,,,1,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1,5/2/24,Vente,"141350,00",80.0,,1470,DES CRAS,25000,BESANCON,25,56,,BP,100,,102.0,"68,76",103.0,,,,,,,,2,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1,5/2/24,Vente,"141350,00",80.0,,1470,DES CRAS,25000,BESANCON,25,56,,BP,100,,102.0,"68,76",103.0,,,,,,,,2,2.0,,0.08593732926025456,1.8480074848435637,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,26/02/2024,Vente,"135000,00",13.0,A,5250,DES VIGNERONS,25000,BESANCON,25,56,,DZ,331,,29.0,"81,44",,,,,,,,,1,2.0,,0.13292007854830337,1.8480074848435637,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,16/02/2024,Vente,"303000,00",7.0,B,2510,DES GRANGES,25000,BESANCON,25,56,,AE,128,,137.0,,155.0,"97,04",,,,,,,2,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1,16/02/2024,Vente,"303000,00",7.0,B,2510,DES GRANGES,25000,BESANCON,25,56,,AE,128,,82.0,,,,,,,,,,1,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1,16/02/2024,Vente,"303000,00",7.0,B,2510,DES GRANGES,25000,BESANCON,25,56,,AE,128,,137.0,,155.0,"97,04",,,,,,,2,2.0,,0.2015871736616055,2.4713363653164877,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,16/02/2024,Vente,"246700,00",17.0,,2757,DES JARDINS DE CYTHERE,25000,BESANCON,25,56,,OY,308,,204.0,,,,,,,,,,1,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1,16/02/2024,Vente,"246700,00",17.0,,2757,DES JARDINS DE CYTHERE,25000,BESANCON,25,56,,OY,308,,105.0,,111.0,"82,80",,,,,,,2,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1,16/02/2024,Vente,"246700,00",17.0,,2757,DES JARDINS DE CYTHERE,25000,BESANCON,25,56,,OY,308,,206.0,,,,,,,,,,1,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1,16/02/2024,Vente,"246700,00",17.0,,2757,DES JARDINS DE CYTHERE,25000,BESANCON,25,56,,OY,308,,108.0,,,,,,,,,,1,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1,16/02/2024,Vente,"246700,00",17.0,,2757,DES JARDINS DE CYTHERE,25000,BESANCON,25,56,,OY,308,,105.0,,111.0,"82,80",,,,,,,2,2.0,,0.16544659728618333,1.8480074848435637,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,17/02/2024,Vente,"130000,00",28.0,,4210,DE LA PREFECTURE,25000,BESANCON,25,56,,AS,24,,1074.0,,,,,,,,,,1,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1,17/02/2024,Vente,"130000,00",28.0,,4210,DE LA PREFECTURE,25000,BESANCON,25,56,,AS,24,,1044.0,"59,25",,,,,,,,,1,2.0,,0.08593732926025456,1.2246786043706395,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,17/02/2024,Vente,"130000,00",28.0,,4210,DE LA PREFECTURE,25000,BESANCON,25,56,,AS,24,,1012.0,,,,,,,,,,1,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1,1/3/24,Vente,"119382,00",20.0,D,2040,DE FONTAINE ECU,25000,BESANCON,25,56,,HV,116,,134.0,,234.0,,34.0,"64,53",,,,,3,2.0,,0.07148109871008569,1.8480074848435637,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,1/3/24,Vente,"119382,00",20.0,D,2040,DE FONTAINE ECU,25000,BESANCON,25,56,,HV,116,,134.0,,234.0,,34.0,"64,53",,,,,3,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1,1/3/24,Vente,"119382,00",20.0,D,2040,DE FONTAINE ECU,25000,BESANCON,25,56,,HV,116,,134.0,,234.0,,34.0,"64,53",,,,,3,3.0,,-0.1598185900926162,-0.645308037048133,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False
1,15/02/2024,Vente,"20000,00",5.0,,1914,DE L EUROPE,25000,BESANCON,25,56,,EP,95,,209.0,"31,33",,,,,,,,,1,2.0,,-0.04055468805372304,-0.021979156575208856,,-0.0006982601324978525,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,16/02/2024,Vente,"1,00",142.0,B,390,DE BELFORT,25000,BESANCON,25,56,,CK,352,,,,,,,,,,,,0,,,0.0006235630426947613,,,-0.9316378286677105,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
1,26/02/2024,Vente en l'état futur d'achèvement,"205697,00",2.0,,3930,DE LA PELOUSE,25000,BESANCON,25,56,,DY,218,,72.0,,,,,,,,,,1,,,0.0006235630426947613,,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,26/02/2024,Vente en l'état futur d'achèvement,"205697,00",2.0,,3930,DE LA PELOUSE,25000,BESANCON,25,56,,DY,218,,82.0,,,,,,,,,,1,,,0.0006235630426947613,,,-0.0006982601324978525,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
1,16/02/2024,Vente,"272300,00",136.0,G,390,DE BELFORT,25000,BESANCON,25,56,,CK,343,,,,,,,,,,,,0,,,0.0006235630426947613,,,-0.842544343970214,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False
